Country,Year,Emissions.Type.CO2,Emissions.Type.N2O,Emissions.Type.CH4
France and Monaco,1995,61400.0,74800.0,382000.0
France and Monaco,1996,63800.0,74700.0,397000.0
France and Monaco,1997,63300.0,74300.0,389000.0
France and Monaco,1998,51400.0,73000.0,416000.0
France and Monaco,1999,47400.0,73000.0,410000.0
France and Monaco,2000,45400.0,72500.0,405000.0
France and Monaco,2001,45000.0,72500.0,411000.0
France and Monaco,2002,44100.0,71600.0,406000.0
France and Monaco,2003,43300.0,70700.0,412000.0
France and Monaco,2004,43100.0,70000.0,411000.0
France and Monaco,2005,42600.0,69900.0,415000.0
France and Monaco,2006,41100.0,69500.0,405000.0
France and Monaco,2007,40800.0,69400.0,398000.0
France and Monaco,2008,41100.0,69600.0,395000.0
France and Monaco,2009,40600.0,68200.0,376000.0
France and Monaco,2010,41200.0,68100.0,386000.0
France and Monaco,2011,39600.0,66300.0,358000.0
France and Monaco,2012,40300.0,66300.0,356000.0
French Polynesia,1970,12.4,59.7,35.6
French Polynesia,1971,12.2,65.4,35.5
French Polynesia,1972,12.4,65.9,40.8
French Polynesia,1973,12.8,67.9,57.1
French Polynesia,1974,12.8,68.8,64.9
French Polynesia,1975,13.5,71.1,67.1
French Polynesia,1976,14.7,72.9,71.4
French Polynesia,1977,16.5,74.6,126.0
French Polynesia,1978,17.4,77.2,141.0
French Polynesia,1979,17.4,78.6,139.0
French Polynesia,1980,18.9,84.4,127.0
French Polynesia,1981,22.2,92.1,216.0
French Polynesia,1982,24.1,93.4,273.0
French Polynesia,1983,26.8,95.7,368.0
French Polynesia,1984,32.8,95.8,475.0
French Polynesia,1985,27.4,105.0,439.0
French Polynesia,1986,31.0,107.0,530.0
French Polynesia,1987,32.0,107.0,581.0
French Polynesia,1988,31.4,110.0,539.0
French Polynesia,1989,29.6,113.0,481.0
French Polynesia,1990,28.9,112.0,452.0
French Polynesia,1991,28.6,114.0,431.0
French Polynesia,1992,28.1,114.0,402.0
French Polynesia,1993,29.1,117.0,414.0
French Polynesia,1994,24.6,115.0,284.0
French Polynesia,1995,27.1,119.0,344.0
French Polynesia,1996,28.3,122.0,364.0
French Polynesia,1997,28.6,124.0,373.0
French Polynesia,1998,30.0,128.0,423.0
French Polynesia,1999,30.5,131.0,426.0
French Polynesia,2000,36.4,123.0,452.0
French Polynesia,2001,28.9,120.0,492.0
French Polynesia,2002,36.2,118.0,495.0
French Polynesia,2003,40.0,123.0,582.0
French Polynesia,2004,41.4,126.0,626.0
French Polynesia,2005,41.2,125.0,645.0
French Polynesia,2006,39.5,125.0,598.0
French Polynesia,2007,38.7,128.0,586.0
French Polynesia,2008,38.9,129.0,604.0
French Polynesia,2009,39.5,130.0,617.0
French Polynesia,2010,40.7,132.0,687.0
French Polynesia,2011,41.2,133.0,742.0
French Polynesia,2012,41.3,134.0,762.0
Gabon,1970,71.7,676.0,1010.0
Gabon,1971,74.9,1190.0,3090.0
Gabon,1972,77.6,1280.0,3470.0
Gabon,1973,90.1,3850.0,14000.0
Gabon,1974,91.0,3950.0,14700.0
Gabon,1975,101.0,5090.0,18500.0
Gabon,1976,112.0,5910.0,20000.0
Gabon,1977,117.0,5840.0,19000.0
Gabon,1978,126.0,6490.0,20000.0
Gabon,1979,124.0,6400.0,21400.0
Gabon,1980,124.0,6150.0,20400.0
Gabon,1981,135.0,6470.0,20300.0
Gabon,1982,131.0,6450.0,19700.0
Gabon,1983,135.0,5930.0,17200.0
Gabon,1984,137.0,6860.0,22300.0
Gabon,1985,153.0,7840.0,25600.0
Gabon,1986,152.0,5690.0,17500.0
Gabon,1987,150.0,4920.0,15000.0
Gabon,1988,149.0,5150.0,15000.0
Gabon,1989,156.0,6260.0,21800.0
Gabon,1990,160.0,6170.0,22500.0
Gabon,1991,162.0,4930.0,16800.0
Gabon,1992,169.0,4970.0,16900.0
Gabon,1993,174.0,5080.0,16900.0
Gabon,1994,173.0,5050.0,15900.0
Gabon,1995,175.0,5670.0,16600.0
Gabon,1996,185.0,6330.0,17100.0
Gabon,1997,192.0,6050.0,14600.0
Gabon,1998,199.0,6930.0,15300.0
Gabon,1999,199.0,6560.0,13200.0
Gabon,2000,200.0,6510.0,11800.0
Gabon,2001,203.0,6740.0,12000.0
Gabon,2002,203.0,6480.0,11600.0
Gabon,2003,210.0,7350.0,13500.0
Gabon,2004,211.0,6600.0,11900.0
Gabon,2005,216.0,6530.0,11100.0
Gabon,2006,215.0,5820.0,9490.0
Gabon,2007,220.0,5260.0,8140.0
Gabon,2008,222.0,5590.0,8730.0
Gabon,2009,227.0,5590.0,8470.0
Gabon,2010,232.0,5650.0,8430.0
Gabon,2011,234.0,5180.0,7490.0
Gabon,2012,234.0,5020.0,7300.0
Gambia,1970,38.0,131.0,493.0
Gambia,1971,38.1,138.0,505.0
Gambia,1972,38.3,143.0,491.0
Gambia,1973,43.9,145.0,476.0
Gambia,1974,45.0,148.0,499.0
Gambia,1975,47.3,149.0,509.0
Gambia,1976,61.0,153.0,517.0
Gambia,1977,65.5,156.0,521.0
Gambia,1978,70.1,163.0,533.0
Gambia,1979,83.7,167.0,510.0
Gambia,1980,84.3,163.0,537.0
Gambia,1981,85.9,165.0,572.0
Gambia,1982,77.7,169.0,576.0
Gambia,1983,80.7,172.0,527.0
Gambia,1984,85.1,169.0,506.0
Gambia,1985,89.3,190.0,531.0
Gambia,1986,96.9,193.0,556.0
Gambia,1987,124.0,185.0,577.0
Gambia,1988,115.0,182.0,605.0
Gambia,1989,109.0,194.0,600.0
Gambia,1990,102.0,182.0,589.0
Gambia,1991,115.0,192.0,611.0
Gambia,1992,113.0,193.0,612.0
Gambia,1993,116.0,195.0,610.0
Gambia,1994,119.0,196.0,634.0
Gambia,1995,126.0,197.0,646.0
Gambia,1996,127.0,196.0,651.0
Gambia,1997,145.0,200.0,651.0
Gambia,1998,138.0,215.0,664.0
Gambia,1999,143.0,210.0,679.0
Gambia,2000,153.0,213.0,698.0
Gambia,2001,167.0,207.0,686.0
Gambia,2002,165.0,212.0,690.0
Gambia,2003,175.0,246.0,772.0
Gambia,2004,178.0,249.0,845.0
Gambia,2005,181.0,252.0,878.0
Gambia,2006,189.0,255.0,900.0
Gambia,2007,204.0,259.0,922.0
Gambia,2008,214.0,267.0,1010.0
Gambia,2009,213.0,277.0,1160.0
Gambia,2010,229.0,278.0,1220.0
Gambia,2011,239.0,255.0,1050.0
Gambia,2012,244.0,242.0,1100.0
Georgia,1970,2550.0,3400.0,26000.0
Georgia,1971,2670.0,3520.0,25800.0
Georgia,1972,2770.0,3610.0,27300.0
Georgia,1973,2940.0,3650.0,29000.0
Georgia,1974,3080.0,3730.0,30400.0
Georgia,1975,3100.0,3810.0,32500.0
Georgia,1976,3100.0,3810.0,33000.0
Georgia,1977,3160.0,3800.0,33400.0
Georgia,1978,3170.0,3860.0,34500.0
Georgia,1979,3190.0,3890.0,35600.0
Georgia,1980,3200.0,3900.0,36700.0
Georgia,1981,3170.0,3900.0,37200.0
Georgia,1982,3070.0,3920.0,36900.0
Georgia,1983,3070.0,3950.0,36500.0
Georgia,1984,3090.0,4030.0,36300.0
Georgia,1985,3070.0,4070.0,36000.0
Georgia,1986,3030.0,4070.0,35800.0
Georgia,1987,3040.0,4130.0,36300.0
Georgia,1988,2960.0,4320.0,35800.0
Georgia,1989,2800.0,4330.0,34700.0
Georgia,1990,2610.0,4240.0,34700.0
Georgia,1991,2470.0,4050.0,26700.0
Georgia,1992,2350.0,3990.0,21000.0
Georgia,1993,2150.0,3580.0,16800.0
Georgia,1994,1900.0,3150.0,10900.0
Georgia,1995,1630.0,3160.0,8600.0
Georgia,1996,1760.0,3320.0,6860.0
Georgia,1997,1950.0,3280.0,6040.0
Georgia,1998,1760.0,3320.0,5420.0
Georgia,1999,1840.0,3310.0,5040.0
Georgia,2000,1880.0,3450.0,5360.0
Georgia,2001,1510.0,3530.0,3910.0
Georgia,2002,1770.0,3510.0,3440.0
Georgia,2003,1860.0,3560.0,3720.0
Georgia,2004,1880.0,3590.0,4060.0
Georgia,2005,1850.0,3350.0,4950.0
Georgia,2006,1910.0,3360.0,5430.0
Georgia,2007,1900.0,3110.0,6340.0
Georgia,2008,1890.0,2980.0,5600.0
Georgia,2009,1870.0,3030.0,6340.0
Georgia,2010,1900.0,2980.0,5880.0
Georgia,2011,1920.0,3010.0,6910.0
Georgia,2012,1930.0,3130.0,6970.0
Germany,1970,74700.0,167000.0,1080000.0
Germany,1971,74900.0,169000.0,1080000.0
Germany,1972,75500.0,165000.0,1100000.0
Germany,1973,78200.0,165000.0,1150000.0
Germany,1974,78100.0,165000.0,1120000.0
Germany,1975,76500.0,164000.0,1060000.0
Germany,1976,77300.0,163000.0,1120000.0
Germany,1977,75700.0,161000.0,1100000.0
Germany,1978,77100.0,162000.0,1140000.0
Germany,1979,79100.0,165000.0,1190000.0
Germany,1980,77200.0,166000.0,1140000.0
Germany,1981,74900.0,165000.0,1100000.0
Germany,1982,72900.0,162000.0,1060000.0
Germany,1983,73400.0,157000.0,1070000.0
Germany,1984,76000.0,156000.0,1090000.0
Germany,1985,76000.0,157000.0,1090000.0
Germany,1986,73300.0,155000.0,1090000.0
Germany,1987,72800.0,151000.0,1080000.0
Germany,1988,71500.0,148000.0,1070000.0
Germany,1989,72400.0,147000.0,1060000.0
Germany,1990,67500.0,143000.0,1020000.0
Germany,1991,66400.0,137000.0,997000.0
Germany,1992,66900.0,130000.0,944000.0
Germany,1993,63800.0,125000.0,935000.0
Germany,1994,67400.0,121000.0,924000.0
Germany,1995,65500.0,119000.0,919000.0
Germany,1996,66800.0,115000.0,947000.0
Germany,1997,64200.0,110000.0,914000.0
Germany,1998,47600.0,105000.0,907000.0
Germany,1999,45400.0,102000.0,874000.0
Germany,2000,44300.0,98400.0,872000.0
Germany,2001,43700.0,94200.0,887000.0
Germany,2002,43100.0,90700.0,872000.0
Germany,2003,42700.0,87800.0,863000.0
Germany,2004,43300.0,84600.0,870000.0
Germany,2005,42400.0,81600.0,837000.0
Germany,2006,42500.0,78300.0,851000.0
Germany,2007,42100.0,77400.0,824000.0
Germany,2008,43000.0,75800.0,834000.0
Germany,2009,41000.0,73100.0,773000.0
Germany,2010,41000.0,71200.0,816000.0
Germany,2011,40500.0,70000.0,797000.0
Germany,2012,41000.0,69200.0,806000.0
Ghana,1970,914.0,2370.0,3600.0
Ghana,1971,916.0,2410.0,3680.0
Ghana,1972,976.0,2520.0,3860.0
Ghana,1973,965.0,2580.0,3870.0
Ghana,1974,1040.0,2740.0,4160.0
Ghana,1975,1070.0,2920.0,4210.0
Ghana,1976,1060.0,2990.0,4230.0
Ghana,1977,1030.0,3080.0,4500.0
Ghana,1978,1040.0,3000.0,4520.0
Ghana,1979,1030.0,2670.0,4490.0
Ghana,1980,1030.0,2690.0,4550.0
Ghana,1981,1120.0,3240.0,4740.0
Ghana,1982,1130.0,2800.0,4630.0
Ghana,1983,1130.0,1780.0,4670.0
Ghana,1984,1150.0,2060.0,4990.0
Ghana,1985,1190.0,2400.0,5160.0
Ghana,1986,1200.0,2600.0,5310.0
Ghana,1987,1270.0,2770.0,5510.0
Ghana,1988,1310.0,2910.0,5560.0
Ghana,1989,1370.0,3240.0,5850.0
Ghana,1990,1340.0,3190.0,5800.0
Ghana,1991,1410.0,2980.0,6260.0
Ghana,1992,1410.0,3500.0,6330.0
Ghana,1993,1430.0,3600.0,6510.0
Ghana,1994,1450.0,3840.0,6720.0
Ghana,1995,1480.0,4120.0,6930.0
Ghana,1996,1600.0,4460.0,7190.0
Ghana,1997,1670.0,4670.0,7430.0
Ghana,1998,1740.0,6340.0,7660.0
Ghana,1999,1800.0,6920.0,7780.0
Ghana,2000,1840.0,6170.0,8010.0
Ghana,2001,1920.0,6530.0,8260.0
Ghana,2002,1960.0,7860.0,8260.0
Ghana,2003,2000.0,7210.0,8250.0
Ghana,2004,2020.0,6790.0,9110.0
Ghana,2005,2080.0,7280.0,9300.0
Ghana,2006,2150.0,8710.0,9620.0
Ghana,2007,2180.0,9050.0,9800.0
Ghana,2008,2230.0,8180.0,10200.0
Ghana,2009,2340.0,9900.0,10600.0
Ghana,2010,2420.0,11400.0,11400.0
Ghana,2011,2480.0,12600.0,13000.0
Ghana,2012,2560.0,13700.0,12500.0
Greece,1970,4980.0,12600.0,30100.0
Greece,1971,5020.0,13000.0,31100.0
Greece,1972,5220.0,13400.0,38000.0
Greece,1973,5660.0,14100.0,40600.0
Greece,1974,6010.0,14800.0,39800.0
Greece,1975,6000.0,15200.0,41800.0
Greece,1976,6210.0,15500.0,46700.0
Greece,1977,6220.0,15600.0,48900.0
Greece,1978,6520.0,16000.0,51500.0
Greece,1979,6630.0,16300.0,54400.0
Greece,1980,6500.0,16500.0,54500.0
Greece,1981,6240.0,16900.0,54200.0
Greece,1982,6900.0,17100.0,55300.0
Greece,1983,7180.0,17400.0,58800.0
Greece,1984,7290.0,17600.0,60200.0
Greece,1985,7390.0,18000.0,63600.0
Greece,1986,7120.0,18300.0,63200.0
Greece,1987,6760.0,18800.0,68400.0
Greece,1988,6860.0,19100.0,72900.0
Greece,1989,6920.0,19500.0,77600.0
Greece,1990,6860.0,20000.0,79200.0
Greece,1991,6700.0,20200.0,79200.0
Greece,1992,6550.0,20500.0,81300.0
Greece,1993,6130.0,20900.0,80700.0
Greece,1994,6280.0,21300.0,82200.0
Greece,1995,6120.0,21700.0,85300.0
Greece,1996,6400.0,22100.0,85200.0
Greece,1997,6140.0,22600.0,86200.0
Greece,1998,5970.0,23000.0,89700.0
Greece,1999,6010.0,23000.0,90000.0
Greece,2000,5980.0,23300.0,97100.0
Greece,2001,5740.0,22800.0,99100.0
Greece,2002,5630.0,22900.0,99200.0
Greece,2003,5710.0,23100.0,103000.0
Greece,2004,5560.0,23400.0,103000.0
Greece,2005,5550.0,23600.0,105000.0
Greece,2006,5380.0,23700.0,104000.0
Greece,2007,5360.0,23700.0,107000.0
Greece,2008,5280.0,23800.0,103000.0
Greece,2009,5130.0,23600.0,97200.0
Greece,2010,5020.0,23800.0,90000.0
Greece,2011,5070.0,23700.0,87800.0
Greece,2012,4900.0,23500.0,84500.0
Greenland,1970,2.33,25.6,120.0
Greenland,1971,2.38,27.1,123.0
Greenland,1972,2.43,27.8,125.0
Greenland,1973,2.47,25.3,127.0
Greenland,1974,2.51,25.6,129.0
Greenland,1975,2.53,25.5,132.0
Greenland,1976,2.55,25.6,134.0
Greenland,1977,2.56,24.6,136.0
Greenland,1978,2.58,25.3,139.0
Greenland,1979,2.6,25.5,141.0
Greenland,1980,2.63,26.0,144.0
Greenland,1981,2.66,26.8,147.0
Greenland,1982,2.7,27.2,149.0
Greenland,1983,2.75,27.3,152.0
Greenland,1984,2.8,27.4,154.0
Greenland,1985,2.85,27.7,156.0
Greenland,1986,2.9,27.9,159.0
Greenland,1987,2.94,28.3,161.0
Greenland,1988,2.98,28.5,164.0
Greenland,1989,3.03,28.8,166.0
Greenland,1990,3.06,28.3,169.0
Greenland,1991,3.09,28.4,171.0
Greenland,1992,3.11,28.6,174.0
Greenland,1993,3.13,28.6,176.0
Greenland,1994,3.15,28.6,179.0
Greenland,1995,3.17,28.7,181.0
Greenland,1996,3.19,28.7,184.0
Greenland,1997,3.2,28.7,186.0
Greenland,1998,3.23,28.7,189.0
Greenland,1999,3.25,28.8,191.0
Greenland,2000,3.29,28.6,193.0
Greenland,2001,3.32,28.7,196.0
Greenland,2002,3.35,28.5,198.0
Greenland,2003,3.38,28.6,201.0
Greenland,2004,3.41,28.7,203.0
Greenland,2005,3.45,28.7,206.0
Greenland,2006,3.47,28.8,208.0
Greenland,2007,3.49,28.9,211.0
Greenland,2008,3.51,28.9,213.0
Greenland,2009,3.53,28.9,213.0
Greenland,2010,3.54,28.9,213.0
Greenland,2011,3.56,29.0,213.0
Greenland,2012,3.57,29.0,213.0
Grenada,1970,7.39,30.8,36.3
Grenada,1971,7.48,32.4,36.2
Grenada,1972,7.12,30.8,44.7
Grenada,1973,7.29,31.3,48.2
Grenada,1974,7.08,30.5,45.0
Grenada,1975,6.83,29.6,57.1
Grenada,1976,7.54,31.2,52.0
Grenada,1977,8.0,32.3,55.6
Grenada,1978,8.52,33.5,54.0
Grenada,1979,8.55,33.2,52.2
Grenada,1980,8.61,33.0,61.6
Grenada,1981,8.77,33.4,70.6
Grenada,1982,8.77,33.8,72.3
Grenada,1983,8.6,33.3,74.6
Grenada,1984,8.59,33.5,81.7
Grenada,1985,8.33,32.6,76.9
Grenada,1986,8.28,31.8,88.0
Grenada,1987,8.35,31.1,109.0
Grenada,1988,8.29,30.4,108.0
Grenada,1989,8.37,29.5,114.0
Grenada,1990,9.09,30.0,145.0
Grenada,1991,9.17,30.2,146.0
Grenada,1992,9.22,30.4,145.0
Grenada,1993,9.2,30.6,149.0
Grenada,1994,10.0,32.0,172.0
Grenada,1995,10.2,32.3,165.0
Grenada,1996,10.5,32.8,182.0
Grenada,1997,11.2,33.1,206.0
Grenada,1998,11.4,32.7,205.0
Grenada,1999,11.9,33.1,216.0
Grenada,2000,18.4,41.5,428.0
Grenada,2001,17.9,39.7,400.0
Grenada,2002,17.9,40.2,404.0
Grenada,2003,17.6,40.3,398.0
Grenada,2004,18.0,41.4,389.0
Grenada,2005,19.0,43.2,403.0
Grenada,2006,19.4,44.6,422.0
Grenada,2007,20.1,44.3,434.0
Grenada,2008,20.0,44.1,405.0
Grenada,2009,20.3,44.2,427.0
Grenada,2010,22.9,43.8,508.0
Grenada,2011,23.7,44.9,470.0
Grenada,2012,23.7,45.0,472.0
Guatemala,1970,1260.0,3830.0,2490.0
Guatemala,1971,1230.0,4080.0,2460.0
Guatemala,1972,1350.0,4320.0,2720.0
Guatemala,1973,1400.0,4300.0,2910.0
Guatemala,1974,1360.0,4150.0,3020.0
Guatemala,1975,1380.0,4280.0,3320.0
Guatemala,1976,1370.0,4000.0,3290.0
Guatemala,1977,1470.0,4230.0,3770.0
Guatemala,1978,1520.0,4350.0,4170.0
Guatemala,1979,1570.0,4480.0,4650.0
Guatemala,1980,1660.0,4830.0,4670.0
Guatemala,1981,1680.0,5030.0,4030.0
Guatemala,1982,1720.0,4940.0,3660.0
Guatemala,1983,1700.0,5290.0,3120.0
Guatemala,1984,1750.0,5210.0,3510.0
Guatemala,1985,1820.0,5270.0,3680.0
Guatemala,1986,1930.0,5270.0,3190.0
Guatemala,1987,1880.0,5340.0,3570.0
Guatemala,1988,1900.0,5480.0,3520.0
Guatemala,1989,2030.0,5530.0,3750.0
Guatemala,1990,2090.0,5630.0,3910.0
Guatemala,1991,2230.0,5770.0,4130.0
Guatemala,1992,2320.0,6070.0,4850.0
Guatemala,1993,2460.0,6310.0,5350.0
Guatemala,1994,2460.0,6200.0,5790.0
Guatemala,1995,2500.0,6300.0,6740.0
Guatemala,1996,2480.0,6370.0,6530.0
Guatemala,1997,2610.0,6510.0,6950.0
Guatemala,1998,2550.0,6580.0,8640.0
Guatemala,1999,2770.0,6950.0,8610.0
Guatemala,2000,2820.0,6970.0,9620.0
Guatemala,2001,2780.0,7050.0,10100.0
Guatemala,2002,2700.0,7240.0,10700.0
Guatemala,2003,2730.0,7300.0,10500.0
Guatemala,2004,2790.0,7390.0,11200.0
Guatemala,2005,2600.0,7550.0,11700.0
Guatemala,2006,3050.0,7720.0,11900.0
Guatemala,2007,2840.0,8170.0,12700.0
Guatemala,2008,3000.0,8530.0,11500.0
Guatemala,2009,3100.0,8910.0,12100.0
Guatemala,2010,3350.0,9550.0,11800.0
Guatemala,2011,3400.0,9740.0,11800.0
Guatemala,2012,3610.0,9850.0,11900.0
Guinea,1970,582.0,875.0,4780.0
Guinea,1971,579.0,875.0,4790.0
Guinea,1972,623.0,889.0,4790.0
Guinea,1973,633.0,915.0,5050.0
Guinea,1974,645.0,937.0,5090.0
Guinea,1975,685.0,962.0,5110.0
Guinea,1976,751.0,983.0,5120.0
Guinea,1977,758.0,986.0,5120.0
Guinea,1978,752.0,990.0,4800.0
Guinea,1979,927.0,1010.0,4720.0
Guinea,1980,891.0,1010.0,5340.0
Guinea,1981,908.0,1030.0,5380.0
Guinea,1982,923.0,1040.0,5400.0
Guinea,1983,932.0,1050.0,5430.0
Guinea,1984,881.0,1060.0,5440.0
Guinea,1985,899.0,981.0,5110.0
Guinea,1986,1010.0,839.0,4520.0
Guinea,1987,1280.0,934.0,4480.0
Guinea,1988,1260.0,1010.0,4380.0
Guinea,1989,1200.0,1070.0,4570.0
Guinea,1990,1140.0,1050.0,4780.0
Guinea,1991,1180.0,1100.0,4660.0
Guinea,1992,1060.0,1090.0,4550.0
Guinea,1993,1090.0,1160.0,4700.0
Guinea,1994,1090.0,1240.0,4940.0
Guinea,1995,1250.0,1380.0,5500.0
Guinea,1996,1260.0,1430.0,5750.0
Guinea,1997,1300.0,1410.0,5560.0
Guinea,1998,1250.0,1480.0,5740.0
Guinea,1999,1380.0,1620.0,6330.0
Guinea,2000,1390.0,1710.0,6350.0
Guinea,2001,1450.0,1790.0,6610.0
Guinea,2002,1460.0,1860.0,6840.0
Guinea,2003,1550.0,1950.0,7100.0
Guinea,2004,1560.0,2020.0,7500.0
Guinea,2005,1410.0,2110.0,8300.0
Guinea,2006,1430.0,2210.0,8660.0
Guinea,2007,1540.0,2300.0,8990.0
Guinea,2008,1750.0,2410.0,9290.0
Guinea,2009,1670.0,2520.0,9570.0
Guinea,2010,1780.0,2650.0,10000.0
Guinea,2011,1890.0,2560.0,10100.0
Guinea,2012,1910.0,2690.0,10800.0
Guinea-Bissau,1970,34.6,150.0,521.0
Guinea-Bissau,1971,34.5,154.0,528.0
Guinea-Bissau,1972,41.5,159.0,545.0
Guinea-Bissau,1973,38.3,163.0,568.0
Guinea-Bissau,1974,40.5,168.0,650.0
Guinea-Bissau,1975,47.4,174.0,780.0
Guinea-Bissau,1976,56.2,181.0,860.0
Guinea-Bissau,1977,59.4,187.0,817.0
Guinea-Bissau,1978,60.9,195.0,728.0
Guinea-Bissau,1979,73.1,198.0,736.0
Guinea-Bissau,1980,74.6,203.0,742.0
Guinea-Bissau,1981,78.6,220.0,886.0
Guinea-Bissau,1982,75.9,220.0,1130.0
Guinea-Bissau,1983,75.6,224.0,1030.0
Guinea-Bissau,1984,83.5,229.0,944.0
Guinea-Bissau,1985,89.4,228.0,777.0
Guinea-Bissau,1986,85.1,232.0,764.0
Guinea-Bissau,1987,107.0,242.0,759.0
Guinea-Bissau,1988,151.0,254.0,778.0
Guinea-Bissau,1989,149.0,267.0,828.0
Guinea-Bissau,1990,153.0,271.0,848.0
Guinea-Bissau,1991,174.0,274.0,857.0
Guinea-Bissau,1992,163.0,283.0,884.0
Guinea-Bissau,1993,166.0,292.0,893.0
Guinea-Bissau,1994,147.0,297.0,918.0
Guinea-Bissau,1995,158.0,304.0,944.0
Guinea-Bissau,1996,162.0,311.0,941.0
Guinea-Bissau,1997,179.0,319.0,938.0
Guinea-Bissau,1998,170.0,325.0,949.0
Guinea-Bissau,1999,173.0,333.0,992.0
Guinea-Bissau,2000,189.0,346.0,1030.0
Guinea-Bissau,2001,200.0,348.0,1020.0
Guinea-Bissau,2002,204.0,348.0,1020.0
Guinea-Bissau,2003,216.0,354.0,994.0
Guinea-Bissau,2004,220.0,352.0,1050.0
Guinea-Bissau,2005,223.0,356.0,1090.0
Guinea-Bissau,2006,236.0,372.0,1120.0
Guinea-Bissau,2007,256.0,388.0,1170.0
Guinea-Bissau,2008,268.0,408.0,1260.0
Guinea-Bissau,2009,266.0,426.0,1320.0
Guinea-Bissau,2010,285.0,447.0,1400.0
Guinea-Bissau,2011,297.0,460.0,1440.0
Guinea-Bissau,2012,303.0,466.0,1460.0
Guyana,1970,1780.0,1540.0,1500.0
Guyana,1971,1680.0,1550.0,1510.0
Guyana,1972,1430.0,1570.0,1830.0
Guyana,1973,1570.0,1570.0,1900.0
Guyana,1974,1820.0,1590.0,1690.0
Guyana,1975,2010.0,1580.0,2110.0
Guyana,1976,1580.0,1570.0,1850.0
Guyana,1977,1940.0,1570.0,2000.0
Guyana,1978,1690.0,1610.0,1940.0
Guyana,1979,1300.0,1540.0,1810.0
Guyana,1980,1380.0,1530.0,1990.0
Guyana,1981,1290.0,1570.0,2090.0
Guyana,1982,1370.0,1560.0,1730.0
Guyana,1983,1140.0,1550.0,1640.0
Guyana,1984,1290.0,1550.0,1950.0
Guyana,1985,1070.0,1520.0,1870.0
Guyana,1986,1120.0,1560.0,2060.0
Guyana,1987,1030.0,1540.0,2300.0
Guyana,1988,1020.0,1560.0,1940.0
Guyana,1989,974.0,1550.0,1680.0
Guyana,1990,824.0,1520.0,1660.0
Guyana,1991,1060.0,1580.0,1760.0
Guyana,1992,1120.0,1580.0,1870.0
Guyana,1993,1260.0,1570.0,1890.0
Guyana,1994,1230.0,1560.0,1910.0
Guyana,1995,1450.0,1600.0,1840.0
Guyana,1996,1430.0,1590.0,1920.0
Guyana,1997,1460.0,1620.0,2120.0
Guyana,1998,1330.0,1630.0,2290.0
Guyana,1999,1430.0,1660.0,2480.0
Guyana,2000,1180.0,1610.0,2530.0
Guyana,2001,1240.0,1620.0,2650.0
Guyana,2002,1180.0,1640.0,2580.0
Guyana,2003,1270.0,1660.0,2550.0
Guyana,2004,1280.0,1660.0,2500.0
Guyana,2005,1110.0,1660.0,2430.0
Guyana,2006,1080.0,1650.0,2370.0
Guyana,2007,1110.0,1650.0,2480.0
Guyana,2008,1200.0,1650.0,2390.0
Guyana,2009,1240.0,1660.0,2480.0
Guyana,2010,1280.0,1670.0,2710.0
Guyana,2011,1290.0,1670.0,2720.0
Guyana,2012,1300.0,1670.0,2730.0
Haiti,1970,989.0,536.0,3710.0
Haiti,1971,1040.0,541.0,3830.0
Haiti,1972,1060.0,526.0,3940.0
Haiti,1973,1050.0,553.0,3940.0
Haiti,1974,1020.0,602.0,3940.0
Haiti,1975,1020.0,609.0,3960.0
Haiti,1976,1030.0,814.0,4010.0
Haiti,1977,1070.0,850.0,4080.0
Haiti,1978,1100.0,890.0,4260.0
Haiti,1979,1140.0,872.0,4350.0
Haiti,1980,1090.0,862.0,4520.0
Haiti,1981,1070.0,757.0,4330.0
Haiti,1982,1020.0,897.0,4450.0
Haiti,1983,1030.0,987.0,4520.0
Haiti,1984,1030.0,1020.0,4580.0
Haiti,1985,1020.0,1050.0,4570.0
Haiti,1986,971.0,983.0,4280.0
Haiti,1987,966.0,1060.0,4260.0
Haiti,1988,958.0,1140.0,4280.0
Haiti,1989,940.0,1170.0,4270.0
Haiti,1990,881.0,1150.0,4310.0
Haiti,1991,939.0,1120.0,4500.0
Haiti,1992,1050.0,1040.0,4760.0
Haiti,1993,1000.0,884.0,4850.0
Haiti,1994,995.0,420.0,4900.0
Haiti,1995,1020.0,1130.0,4970.0
Haiti,1996,1070.0,1290.0,5120.0
Haiti,1997,1180.0,1500.0,5180.0
Haiti,1998,1220.0,1530.0,5260.0
Haiti,1999,1220.0,1580.0,5360.0
Haiti,2000,1360.0,1610.0,5480.0
Haiti,2001,1360.0,1730.0,5640.0
Haiti,2002,1390.0,1980.0,5630.0
Haiti,2003,1400.0,1900.0,5670.0
Haiti,2004,1400.0,2140.0,5780.0
Haiti,2005,1440.0,2230.0,7790.0
Haiti,2006,1440.0,2280.0,7970.0
Haiti,2007,1440.0,2420.0,8160.0
Haiti,2008,1460.0,2500.0,8410.0
Haiti,2009,1470.0,2520.0,8630.0
Haiti,2010,1470.0,2320.0,8770.0
Haiti,2011,1510.0,2410.0,9170.0
Haiti,2012,1510.0,2290.0,9380.0
Honduras,1970,1540.0,1220.0,2960.0
Honduras,1971,1550.0,1220.0,3010.0
Honduras,1972,1550.0,1270.0,3060.0
Honduras,1973,1540.0,1400.0,3110.0
